homicidios,DESAMPARADOS SAN RAFAEL ARRIBA,12,2014,9.9166727,-84.1013616
homicidios,UPALA YOLILLAL,2,2014,9.9280694,-84.0907246
homicidios,SAN RAMON CONCEPCION,2,2014,9.9412369,-83.992806
homicidios,BUENOS AIRES BIOLLEY,1,2014,-34.6037232,-58.3815931
homicidios,BAGACES MOGOTE,3,2014,10.7330343,-85.2576399
homicidios,ESPARZA SAN JUAN GRANDE,3,2014,9.9775946,-84.7418189
homicidios,NICOYA SAN ANTONIO,1,2014,10.1987475,-85.4311094
homicidios,ATENAS CONCEPCION,3,2014,9.9495593,-84.3699767
homicidios,LIMON LIMON,50,2014,9.983333,-83.033333
homicidios,POCOCI ROXANA,3,2014,10.266667,-83.75
homicidios,PURISCAL MERCEDES SUR,1,2014,9.8303189,-84.332381
homicidios,LA UNION DULCE NOMBRE,2,2014,9.9914796,-84.0184151
homicidios,ABANGARES SAN JUAN,1,2014,9.9280694,-84.0907246
homicidios,GOICOECHEA PURRAL,6,2014,9.9562534,-84.0324242
homicidios,LOS CHILES SAN JORGE,1,2014,10.716667,-84.683333
homicidios,ATENAS ATENAS,4,2014,9.9747431,-84.377861
homicidios,LOS CHILES EL AMPARO,4,2014,10.85,-84.7
homicidios,TALAMANCA BRATSI,1,2014,9.6239267,-82.8543376
homicidios,PUNTARENAS BARRANCA,12,2014,9.983333,-84.716667
homicidios,SIQUIRRES SIQUIRRES,17,2014,10.0939011,-83.506313
homicidios,SIQUIRRES CAIRO,1,2014,9.9280694,-84.0907246
homicidios,PEREZ ZELEDON BARU,2,2014,9.2799678,-83.8565799
homicidios,ABANGARES LAS JUNTAS,5,2014,10.2805726,-84.9584448
homicidios,NICOYA MANSION,1,2014,10.088345,-85.3534484
homicidios,CARRILLO PALMIRA,1,2014,9.9280694,-84.0907246
homicidios,SAN JOSE MERCED,24,2014,9.9405627,-84.0894043
homicidios,ALFARO RUIZ TAPEZCO,1,2014,9.9280694,-84.0907246
homicidios,NICOYA NICOYA,24,2014,10.1077131,-85.4300022
homicidios,POAS CARRILLOS,19,2014,10.0333,-84.2667
homicidios,PUNTARENAS MANZANILLO,1,2014,10.14379,-85.0129509
homicidios,SAN RAMON SAN RAFAEL,3,2014,10.0632425,-84.4673409
homicidios,BAGACES BAGACES,5,2014,10.5251574,-85.254136
homicidios,ASERRI SAN GABRIEL,6,2014,9.9166727,-84.1013616
homicidios,MORA GUAYABO,1,2014,9.8602529,-84.2620777
hurto,AGUIRRE QUEPOS,23,2014,9.4313697,-84.162597
hurto,SAN JOSE CATEDRAL,32,2014,9.9249628,-84.0722375
hurto,ALAJUELA TURRUCARES,6,2014,9.9626328,-84.3200184
hurto,CARTAGO OCCIDENTAL,19,2014,9.8625864,-83.9254615
hurto,LA UNION RIO AZUL,5,2014,9.8916277,-84.0345856
hurto,ALAJUELA TAMBOR,15,2014,10.033333,-84.233333
hurto,OREAMUNO COT,2,2014,9.9280694,-84.0907246
hurto,GUACIMO GUACIMO,17,2014,10.2134591,-83.6812142
hurto,SAN PABLO SAN PABLO,32,2014,9.6841689,-84.0392108
hurto,FLORES BARRANTES,5,2014,10.0154017,-84.151428
hurto,ASERRI ASERRI,36,2014,9.8613205,-84.1041988
hurto,SANTA BARBARA SAN JUAN,10,2014,18.4264939,-66.053428
hurto,POCOCI COLORADO,1,2014,10.6901193,-83.634843
hurto,SANTA ANA SANTA ANA,24,2014,10.1602692,-85.3863142
hurto,MORAVIA SAN VICENTE,27,2014,9.9634381,-84.0458176
hurto,SANTA BARBARA SAN PEDRO,7,2014,-16.4880722,-68.1223788
hurto,SAN CARLOS VENECIA,5,2014,10.357123,-84.276558
hurto,POCOCI JIMENEZ,3,2014,10.1672961,-83.7730237
hurto,SAN JOSE HATILLO,20,2014,9.9199576,-84.1039262
hurto,LEON CORTES SAN PABLO,1,2014,9.6830297,-84.0409864
hurto,POCOCI CARIARI,35,2014,10.488088,-83.6135572
hurto,HEREDIA VARABLANCA,1,2014,10.164933,-84.153686
hurto,NARANJO NARANJO,11,2014,10.1,-84.383333
hurto,COTO BRUS SAN VITO,3,2014,9.9280694,-84.0907246
hurto,GOICOECHEA SAN FRANCISCO,2,2014,9.9423579,-84.0728979
hurto,ASERRI SALITRILLOS,7,2014,9.8539297,-84.091261
